student_id,variable,value
12669,age,23
12669,county,2
12669,male,0
12669,race,1
12670,age,19
12670,county,2
12670,male,1
12670,race,1
12671,age,34
12671,county,2
12671,male,0
12671,race,1
12672,age,29
12672,county,2
12672,male,1
12672,race,1
12673,age,39
12673,county,2
12673,male,1
12673,race,1
12674,age,38
12674,county,2
12674,male,0
12674,race,1
12675,age,22
12675,county,2
12675,male,1
12675,race,1
12676,age,39
12676,county,2
12676,male,0
12676,race,1
12677,age,37
12677,county,2
12677,male,1
12677,race,1
12678,age,21
12678,county,2
12678,male,1
12678,race,1
12679,age,36
12679,county,2
12679,male,1
12679,race,1
12680,age,27
12680,county,2
12680,male,1
12680,race,1
12681,age,26
12681,county,2
12681,male,1
12681,race,1
12682,age,18
12682,county,2
12682,male,1
12682,race,1
12683,age,27
12683,county,2
12683,male,1
12683,race,1
12684,age,20
12684,county,2
12684,male,0
12684,race,1
12685,age,36
12685,county,2
12685,male,0
12685,race,1
12686,age,36
12686,county,2
12686,male,0
12686,race,1
12687,age,20
12687,county,2
12687,male,1
12687,race,1
12688,age,22
12688,county,2
12688,male,1
12688,race,1
12689,age,39
12689,county,2
12689,male,0
12689,race,1
12690,age,28
12690,county,2
12690,male,1
12690,race,1
12691,age,28
12691,county,2
12691,male,0
12691,race,1
12692,age,24
12692,county,2
12692,male,0
12692,race,1
12693,age,28
12693,county,2
12693,male,1
12693,race,1
12694,age,28
12694,county,2
12694,male,0
12694,race,1
12695,age,25
12695,county,2
12695,male,0
12695,race,1
12696,age,23
12696,county,2
12696,male,0
12696,race,1
12697,age,30
12697,county,2
12697,male,1
12697,race,1
12698,age,25
12698,county,2
12698,male,0
12698,race,1
12699,age,33
12699,county,2
12699,male,1
12699,race,1
12700,age,37
12700,county,2
12700,male,1
12700,race,1
12701,age,20
12701,county,2
12701,male,1
12701,race,1
12702,age,19
12702,county,2
12702,male,0
12702,race,1
12703,age,30
12703,county,2
12703,male,0
12703,race,1
12704,age,40
12704,county,2
12704,male,0
12704,race,1
12705,age,39
12705,county,2
12705,male,1
12705,race,1
12706,age,30
12706,county,2
12706,male,0
12706,race,1
12707,age,21
12707,county,2
12707,male,1
12707,race,1
12708,age,29
12708,county,2
12708,male,1
12708,race,1
12709,age,33
12709,county,2
12709,male,0
12709,race,1
12710,age,40
12710,county,2
12710,male,1
12710,race,1
12711,age,25
12711,county,2
12711,male,0
12711,race,1
12712,age,20
12712,county,2
12712,male,0
12712,race,1
12713,age,30
12713,county,2
12713,male,0
12713,race,1
12714,age,39
12714,county,2
12714,male,0
12714,race,1
12715,age,24
12715,county,2
12715,male,0
12715,race,1
12716,age,38
12716,county,2
12716,male,1
12716,race,1
12717,age,28
12717,county,2
12717,male,1
12717,race,1
12718,age,31
12718,county,2
12718,male,0
12718,race,1
12719,age,29
12719,county,2
12719,male,0
12719,race,1
12720,age,24
12720,county,2
12720,male,0
12720,race,1
12721,age,25
12721,county,2
12721,male,1
12721,race,1
12722,age,32
12722,county,2
12722,male,0
12722,race,1
12723,age,38
12723,county,2
12723,male,1
12723,race,1
12724,age,26
12724,county,2
12724,male,1
12724,race,1
12725,age,19
12725,county,2
12725,male,0
12725,race,1
12726,age,24
12726,county,2
12726,male,1
12726,race,1
12727,age,34
12727,county,2
12727,male,0
12727,race,1
12728,age,28
12728,county,2
12728,male,0
12728,race,1
12729,age,35
12729,county,2
12729,male,0
12729,race,1
12730,age,24
12730,county,2
12730,male,1
12730,race,1
12731,age,39
12731,county,2
12731,male,1
12731,race,1
12732,age,25
12732,county,2
12732,male,1
12732,race,1
12733,age,38
12733,county,2
12733,male,0
12733,race,1
12734,age,39
12734,county,2
12734,male,0
12734,race,1
12735,age,24
12735,county,2
12735,male,1
12735,race,1
12736,age,39
12736,county,2
12736,male,0
12736,race,1
12737,age,29
12737,county,2
12737,male,0
12737,race,1
12738,age,24
12738,county,2
12738,male,0
12738,race,1
12739,age,29
12739,county,2
12739,male,1
12739,race,1
12740,age,26
12740,county,2
12740,male,1
12740,race,1
12741,age,22
12741,county,2
12741,male,1
12741,race,1
12742,age,22
12742,county,2
12742,male,1
12742,race,1
12743,age,27
12743,county,2
12743,male,1
12743,race,1
12744,age,34
12744,county,2
12744,male,0
12744,race,1
12745,age,22
12745,county,2
12745,male,0
12745,race,1
12746,age,40
12746,county,2
12746,male,0
12746,race,1
12747,age,25
12747,county,2
12747,male,1
12747,race,1
12748,age,20
12748,county,2
12748,male,0
12748,race,1
12749,age,39
12749,county,2
12749,male,0
12749,race,1
12750,age,28
12750,county,2
12750,male,0
12750,race,1
12751,age,37
12751,county,2
12751,male,0
12751,race,1
12752,age,40
12752,county,2
12752,male,0
12752,race,1
12753,age,28
12753,county,2
12753,male,0
12753,race,1
12754,age,34
12754,county,2
12754,male,1
12754,race,1
12755,age,27
12755,county,2
12755,male,0
12755,race,1
12756,age,35
12756,county,2
12756,male,0
12756,race,1
12757,age,40
12757,county,2
12757,male,1
12757,race,1
12758,age,22
12758,county,2
12758,male,1
12758,race,1
12759,age,25
12759,county,2
12759,male,1
12759,race,1
12760,age,27
12760,county,2
12760,male,0
12760,race,1
12761,age,25
12761,county,2
12761,male,0
12761,race,1
12762,age,26
12762,county,2
12762,male,1
12762,race,1
12763,age,35
12763,county,2
12763,male,0
12763,race,1
12764,age,35
12764,county,2
12764,male,0
12764,race,1
12765,age,25
12765,county,2
12765,male,0
12765,race,1
12766,age,33
12766,county,2
12766,male,1
12766,race,1
12767,age,26
12767,county,2
12767,male,0
12767,race,1
12768,age,28
12768,county,2
12768,male,1
12768,race,1
12769,age,25
12769,county,2
12769,male,1
12769,race,1
12770,age,26
12770,county,2
12770,male,0
12770,race,1
12771,age,20
12771,county,2
12771,male,1
12771,race,1
12772,age,39
12772,county,2
12772,male,1
12772,race,1
12773,age,18
12773,county,2
12773,male,1
12773,race,1
12774,age,40
12774,county,2
12774,male,1
12774,race,1
12775,age,24
12775,county,2
12775,male,0
12775,race,1
12776,age,25
12776,county,2
12776,male,0
12776,race,1
12777,age,21
12777,county,2
12777,male,0
12777,race,1
12778,age,28
12778,county,2
12778,male,1
12778,race,1
12779,age,33
12779,county,2
12779,male,1
12779,race,1
12780,age,33
12780,county,2
12780,male,1
12780,race,1
12781,age,22
12781,county,2
12781,male,0
12781,race,1
12782,age,27
12782,county,2
12782,male,1
12782,race,1
12783,age,40
12783,county,2
12783,male,0
12783,race,1
12784,age,24
12784,county,2
12784,male,0
12784,race,1
12785,age,19
12785,county,2
12785,male,0
12785,race,1
12786,age,24
12786,county,2
12786,male,1
12786,race,1
12787,age,37
12787,county,2
12787,male,0
12787,race,1
12788,age,27
12788,county,2
12788,male,1
12788,race,1
12789,age,38
12789,county,2
12789,male,0
12789,race,1
12790,age,29
12790,county,2
12790,male,1
12790,race,1
12791,age,38
12791,county,2
12791,male,0
12791,race,1
12792,age,27
12792,county,2
12792,male,1
12792,race,1
12793,age,23
12793,county,2
12793,male,1
12793,race,1
12794,age,32
12794,county,2
12794,male,1
12794,race,1
12795,age,28
12795,county,2
12795,male,1
12795,race,1
12796,age,32
12796,county,2
12796,male,1
12796,race,1
12797,age,34
12797,county,2
12797,male,0
12797,race,1
12798,age,29
12798,county,2
12798,male,0
12798,race,1
12799,age,20
12799,county,2
12799,male,1
12799,race,1
12800,age,39
12800,county,2
12800,male,1
12800,race,1
12801,age,20
12801,county,2
12801,male,1
12801,race,1
12802,age,34
12802,county,2
12802,male,1
12802,race,1
12803,age,21
12803,county,2
12803,male,1
12803,race,1
12804,age,24
12804,county,2
12804,male,1
12804,race,1
12805,age,31
12805,county,2
12805,male,0
12805,race,1
12806,age,24
12806,county,2
12806,male,0
12806,race,1
12807,age,26
12807,county,2
12807,male,0
12807,race,1
12808,age,33
12808,county,2
12808,male,1
12808,race,1
12809,age,38
12809,county,2
12809,male,1
12809,race,1
12810,age,30
12810,county,2
12810,male,0
12810,race,1
12811,age,32
12811,county,2
12811,male,0
12811,race,1
12812,age,21
12812,county,2
12812,male,0
12812,race,1
12813,age,25
12813,county,2
12813,male,0
12813,race,1
12814,age,19
12814,county,2
12814,male,0
12814,race,1
12815,age,33
12815,county,2
12815,male,0
12815,race,1
12816,age,23
12816,county,2
12816,male,0
12816,race,1
12817,age,25
12817,county,2
12817,male,0
12817,race,1
12818,age,22
12818,county,2
12818,male,0
12818,race,1
12819,age,33
12819,county,2
12819,male,0
12819,race,1
12820,age,22
12820,county,2
12820,male,0
12820,race,1
12821,age,21
12821,county,2
12821,male,0
12821,race,1
12822,age,26
12822,county,2
12822,male,1
12822,race,1
12823,age,26
12823,county,2
12823,male,0
12823,race,1
12824,age,32
12824,county,2
12824,male,1
12824,race,1
12825,age,31
12825,county,2
12825,male,1
12825,race,1
12826,age,20
12826,county,2
12826,male,1
12826,race,1
12827,age,24
12827,county,2
12827,male,0
12827,race,1
12828,age,25
12828,county,2
12828,male,1
12828,race,1
12829,age,18
12829,county,2
12829,male,1
12829,race,1
12830,age,27
12830,county,2
12830,male,0
12830,race,1
12831,age,38
12831,county,2
12831,male,1
12831,race,1
12832,age,36
12832,county,2
12832,male,1
12832,race,1
12833,age,22
12833,county,2
12833,male,1
12833,race,1
12834,age,34
12834,county,2
12834,male,1
12834,race,1
12835,age,35
12835,county,2
12835,male,0
12835,race,1
12836,age,37
12836,county,2
12836,male,0
12836,race,1
12837,age,40
12837,county,2
12837,male,1
12837,race,1
12838,age,24
12838,county,2
12838,male,0
12838,race,1
12839,age,31
12839,county,2
12839,male,1
12839,race,1
12840,age,23
12840,county,2
12840,male,0
12840,race,1
12841,age,28
12841,county,2
12841,male,0
12841,race,1
12842,age,23
12842,county,2
12842,male,1
12842,race,1
12843,age,39
12843,county,2
12843,male,0
12843,race,1
12844,age,23
12844,county,2
12844,male,0
12844,race,1
12845,age,29
12845,county,2
12845,male,1
12845,race,1
12846,age,24
12846,county,2
12846,male,1
12846,race,1
12847,age,25
12847,county,2
12847,male,1
12847,race,1
12848,age,32
12848,county,2
12848,male,0
12848,race,1
12849,age,28
12849,county,2
12849,male,1
12849,race,1
12850,age,39
12850,county,2
12850,male,0
12850,race,1
12851,age,24
12851,county,2
12851,male,0
12851,race,1
12852,age,25
12852,county,2
12852,male,1
12852,race,1
12853,age,29
12853,county,2
12853,male,1
12853,race,1
12854,age,21
12854,county,2
12854,male,1
12854,race,1
12855,age,22
12855,county,2
12855,male,1
12855,race,1
12856,age,19
12856,county,2
12856,male,1
12856,race,1
12857,age,32
12857,county,2
12857,male,1
12857,race,1
12858,age,18
12858,county,2
12858,male,0
12858,race,1
12859,age,39
12859,county,2
12859,male,0
12859,race,1
12860,age,19
12860,county,2
12860,male,1
12860,race,1
12861,age,27
12861,county,2
12861,male,0
12861,race,1
12862,age,29
12862,county,2
12862,male,1
12862,race,1
12863,age,19
12863,county,2
12863,male,0
12863,race,1
12864,age,21
12864,county,2
12864,male,1
12864,race,1
12865,age,32
12865,county,2
12865,male,0
12865,race,1
12866,age,24
12866,county,2
12866,male,0
12866,race,1
12867,age,23
12867,county,2
12867,male,1
12867,race,1
12868,age,27
12868,county,2
12868,male,0
12868,race,1
12869,age,22
12869,county,2
12869,male,0
12869,race,1
12870,age,19
12870,county,2
12870,male,0
12870,race,1
12871,age,35
12871,county,2
12871,male,0
12871,race,1
12872,age,40
12872,county,2
12872,male,1
12872,race,1
12873,age,34
12873,county,2
12873,male,1
12873,race,1
12874,age,37
12874,county,2
12874,male,1
12874,race,1
12875,age,22
12875,county,2
12875,male,1
12875,race,1
12876,age,35
12876,county,2
12876,male,1
12876,race,1
12877,age,18
12877,county,2
12877,male,1
12877,race,1
12878,age,35
12878,county,2
12878,male,0
12878,race,1
12879,age,23
12879,county,2
12879,male,0
12879,race,1
12880,age,28
12880,county,2
12880,male,0
12880,race,1
12881,age,26
12881,county,2
12881,male,0
12881,race,1
12882,age,29
12882,county,2
12882,male,1
12882,race,1
12883,age,35
12883,county,2
12883,male,0
12883,race,1
12884,age,34
12884,county,2
12884,male,0
12884,race,1
12885,age,20
12885,county,2
12885,male,0
12885,race,1
12886,age,35
12886,county,2
12886,male,1
12886,race,1
12887,age,25
12887,county,2
12887,male,1
12887,race,1
12888,age,39
12888,county,2
12888,male,1
12888,race,1
12889,age,22
12889,county,2
12889,male,1
12889,race,1
12890,age,36
12890,county,2
12890,male,1
12890,race,1
12891,age,40
12891,county,2
12891,male,0
12891,race,1
12892,age,38
12892,county,2
12892,male,1
12892,race,1
12893,age,38
12893,county,2
12893,male,1
12893,race,1
12894,age,22
12894,county,2
12894,male,1
12894,race,1
12895,age,34
12895,county,2
12895,male,0
12895,race,1
12896,age,31
12896,county,2
12896,male,1
12896,race,1
12897,age,18
12897,county,2
12897,male,0
12897,race,1
12898,age,39
12898,county,2
12898,male,0
12898,race,1
12899,age,28
12899,county,2
12899,male,1
12899,race,1
12900,age,22
12900,county,2
12900,male,1
12900,race,1
12901,age,29
12901,county,2
12901,male,1
12901,race,1
12902,age,28
12902,county,2
12902,male,1
12902,race,1
12903,age,36
12903,county,2
12903,male,1
12903,race,1
12904,age,32
12904,county,2
12904,male,1
12904,race,1
12905,age,29
12905,county,2
12905,male,1
12905,race,1
12906,age,23
12906,county,2
12906,male,0
12906,race,1
12907,age,20
12907,county,2
12907,male,1
12907,race,1
12908,age,21
12908,county,2
12908,male,0
12908,race,1
12909,age,21
12909,county,2
12909,male,0
12909,race,1
12910,age,38
12910,county,2
12910,male,1
12910,race,1
12911,age,25
12911,county,2
12911,male,1
12911,race,1
12912,age,34
12912,county,2
12912,male,0
12912,race,1
12913,age,39
12913,county,2
12913,male,0
12913,race,1
12914,age,36
12914,county,2
12914,male,0
12914,race,1
12915,age,29
12915,county,2
12915,male,0
12915,race,1
12916,age,25
12916,county,2
12916,male,1
12916,race,1
12917,age,38
12917,county,2
12917,male,1
12917,race,1
12918,age,24
12918,county,2
12918,male,1
12918,race,1
12919,age,19
12919,county,2
12919,male,1
12919,race,1
12920,age,24
12920,county,2
12920,male,0
12920,race,1
12921,age,19
12921,county,2
12921,male,1
12921,race,1
12922,age,36
12922,county,2
12922,male,0
12922,race,1
12923,age,25
12923,county,2
12923,male,1
12923,race,1
12924,age,23
12924,county,2
12924,male,0
12924,race,1
12925,age,40
12925,county,2
12925,male,0
12925,race,1
12926,age,23
12926,county,2
12926,male,0
12926,race,1
12927,age,35
12927,county,2
12927,male,0
12927,race,1
12928,age,18
12928,county,2
12928,male,1
12928,race,1
12929,age,23
12929,county,2
12929,male,0
12929,race,1
12930,age,34
12930,county,2
12930,male,0
12930,race,1
12931,age,25
12931,county,2
12931,male,1
12931,race,1
12932,age,23
12932,county,2
12932,male,0
12932,race,1
12933,age,18
12933,county,2
12933,male,0
12933,race,1
12934,age,20
12934,county,2
12934,male,0
12934,race,1
12935,age,34
12935,county,2
12935,male,0
12935,race,1
12936,age,24
12936,county,2
12936,male,1
12936,race,1
12937,age,32
12937,county,2
12937,male,1
12937,race,1
12938,age,26
12938,county,2
12938,male,0
12938,race,1
12939,age,18
12939,county,2
12939,male,0
12939,race,1
12940,age,21
12940,county,2
12940,male,1
12940,race,1
12941,age,23
12941,county,2
12941,male,1
12941,race,1
12942,age,37
12942,county,2
12942,male,1
12942,race,1
12943,age,21
12943,county,2
12943,male,0
12943,race,1
12944,age,36
12944,county,2
12944,male,1
12944,race,1
12945,age,24
12945,county,2
